	ABT-869	AG-1296	AG-370	CHIR99021	Doramapimod	Gefitinib	LY364947	Necrostatin-5	PD 0325901	PD 173074	Ruxolitinib	SB-431542	SP 600125	Uninhibited_TNF	Uninhibited_Untreated	Valproic Acid	Y-27632 2HCl
DAAM1	0.217408962313764	0.123174010905334	0.18838101036341	0.132057328480358	0.107852687308049	0.127429812071531	0.108185197178955	0.114870221561136	0.497067302912814	0.106074783017901	0.162021048892212	0.19987809541412	0.101412260767609	0.138324882355498	0.102689631163848	0.148318790028419	0.178732826542256
GPR135	0.0973768104494467	0.14564596028309	0.0931932987717985	0.0763910418446633	0.11447697339053	0.109332793492171	0.0998643327185125	0.103143704403938	0.273018906559279	0.0941513081591944	0.130421864504169	0.122538866864135	0.111120578180139	0.114416588176611	0.11283685353875	0.126782447676806	0.146893308708252
L3HYPDH	0.29805365625206	0.362316179060392	0.377912030092593	0.322481576450686	0.381532637645242	0.422581695210648	0.39471602379455	0.353929922439379	0.153296644336455	0.416980935446249	0.34574016787832	0.236024451725787	0.410299400110748	0.295736481074519	0.263074379160004	0.309556977006786	0.43581910198902
JKAMP	0.243207175821034	0.385317422077705	0.493132940698157	0.306907513604508	0.436589369910118	0.302426698675839	0.336472470539887	0.276948639196823	0	0.307341165571839	0.292813986119946	0.302867873171036	0.422821884785263	0.336511504993229	0.282383974359749	0.291712859398361	0.212490248116644
PCNX4	0.29036003586626	0.287673313361444	0.240629386914682	0.16392455298892	0.149875992737139	0.26599134167678	0.177610469514323	0.212626324494488	0	0.0137650038542011	0.204984200498612	0.208203671431649	0.263465109701328	0.226810790285029	0.169002787872133	0.262149083427906	0.19132207529484
DHRS7	0.555406025081957	0.608070389792013	0.540783374304437	0.616653139120681	0.829885153090911	0.660859510272592	0.530488232723682	0.633848038944175	0.811262285960441	0.519261547663136	0.458915095366359	0.483509563104011	0.581715935834268	0.4894354029315	0.52748744349945	0.412356692657132	0.579823659363957
PPM1A	0.203835655704661	0.191689273400497	0.333324065985258	0.132864388198971	0.242765421897893	0.16592890200436	0.137278905991768	0.176969312349567	0	0.0888427452695668	0.18655934500601	0.210814145540068	0.146799682003953	0.209096685571588	0.181851716515368	0.210061730585226	0.200450265860882
SIX1	0.0950951649923273	0.0878309757197747	0.146745390683044	0.121215059494682	0.0814550156883356	0.175278133572129	0.108318921283297	0.146159218873064	0	0.166807574386066	0.117569263688907	0.131652851785512	0.129373335185985	0.165804951579461	0.171367710746587	0.121105711987397	0.147163033576241
SIX4	0.00530967342853578	0	0	0.0115751053707235	0.105975223838852	0.0306855000154402	0.0114863488061482	0.00458190568788608	0	0	0.0253335704258658	0.0158471633138767	0.0100110349562807	0.00842233298679205	0.0102900623470558	0.0149258748684328	0.0063836293103063
MNAT1	0.548245676700885	0.568667336034287	0.550885779027644	0.498604084313265	0.510437741507735	0.61619101907435	0.552118012284979	0.601876000126592	0.708327214794433	0.837595541493083	0.575443388443374	0.519919132560121	0.502358723323033	0.583330516569017	0.625146336994696	0.506298420562512	0.516685866842469
TRMT5	0.180977190876753	0.148682788721808	0.186412506299281	0.237623115145587	0.330318101685277	0.173575936282361	0.221807832432065	0.220211418214822	0.232931914001537	0.284238313305606	0.184254843781798	0.151959638816706	0.133675656225389	0.206420310306665	0.203657604069272	0.167394101901515	0.176898092530089
SLC38A6	0.107595986448323	0.0881758182855245	0.0993644571565156	0.181168050324942	0.0360984766442856	0.136325308439336	0.159882059618038	0.162052199053142	0.602373281282714	0.208024503999269	0.167127274460879	0.138136483552997	0.163371314374642	0.181755945390295	0.100462159442913	0.199555672343642	0.148732218236744
PRKCH	0.00351112499956111	0.049537242303118	0	0.00972157493663344	0	0.0139830660644905	0.0168006082894286	0.00639747785832913	0	0.0218250070931273	0.0172795686183661	0.0209079111286463	0.0455808315962144	0.0227137968191382	0.0148066288048053	0.0179973901093205	0.0514218541595007
HIF1A	0.9865725526274	0.893976438459778	1.04194515649107	0.814239960118053	1.01872143960814	0.99630986540228	0.958921976163838	0.96574759037517	1.82469034799346	1.34492808454005	1.00054139028561	1.07579328788132	0.993048612471723	1.1077824229412	1.00973846261933	1.06065144703047	1.11828514184147
SNAPC1	0.44364149746595	0.295187758558596	0.349383415775996	0.276386981200915	0.254745287713577	0.343266916076254	0.416854973105664	0.368904074180747	0.386228558337993	0.302806775947965	0.330902197907002	0.265336308176209	0.439549409995424	0.360240766147227	0.268454831059824	0.314935334312035	0.326264912574413
PPP2R5E	0.460710834924932	0.487873051505472	0.483059172664495	0.437088048062533	0.736446926940093	0.550157556932022	0.489991611356516	0.507994224248262	0.386228558337993	0.612314753890304	0.453674147104817	0.496300613543858	0.454851082647549	0.535792270160535	0.518008486801463	0.454663596184957	0.37704974746633
WDR89	0.0507898100482931	0.100933280214079	0.105002285894871	0.0613970202214435	0.0360984766442856	0.0948415768906901	0.0538109294700671	0.0665563976759326	0	0.13500927570675	0.0954913367060119	0.114148157912934	0.0476713482053633	0.0630824746514465	0.0745658960097984	0.0717144905316767	0.0660964164214504
SGPP1	0.0757410909134516	0.0127078761764402	0.0245983255780514	0.0268882000387816	0.0544128849711612	0.0578854259696931	0.060249478472634	0.0292185012200952	0.386228558337993	0.0330868850633736	0.0292409442492016	0.0400934637702904	0.0220448781082521	0.0305353608875789	0.0319247821009903	0.0353693443803986	0.0453318191629616
SYNE2	1.09247618124561	0.648670525451245	0.422698968061254	0.555606293244623	0.337643569654434	0.731050817592691	0.631983081734822	0.562476759401651	0.257539467923459	0.701976835084231	0.589044298872688	0.59637426291577	0.67967636562184	0.563643072867066	0.660062266645176	0.457248281275535	0.547380832781067
MTHFD1	0.771774276127113	0.655902501239178	0.641125345987927	0.676509348603874	0.931250081857278	0.783326638723232	0.795026614694662	0.753861622392167	0.337604024239969	0.767464700046692	0.684886571626036	0.639360277788228	0.768065917687663	0.693524626207229	0.852147967003407	0.623668767689882	0.718150854848493
ZBTB25	0.179436199548445	0.134799718609308	0.136782832123602	0.10816693774552	0.0342161089440909	0.199214654286634	0.0796223626951864	0.238805487188557	0	0.11268240265091	0.15706434914376	0.100958507397388	0.13809339217615	0.0948599615758915	0.114497260228685	0.0963559470022164	0.0961897904692024
AKAP5	0.0388820983010416	0.024905775909274	0.0110394162356695	0.00711090200182979	0.115690505696454	0.030593358450945	0.0238601824797819	0.0228171136132546	0	0.00984024364443264	0.00874788483897549	0.0359247200864675	0.0499437596867424	0.0227402846072175	0.0179203513229595	0.0381579535479476	0.0389690480463658
ZBTB1	0.647030026518423	0.483169278989186	0.290062876593622	0.14201779897087	0.230751910264741	0.23000495749004	0.371363305845808	0.257075539217296	0	0.203651348180929	0.332933325126927	0.259944551249396	0.328465184993947	0.302335217201512	0.261753566161593	0.208691879639747	0.336935846994492
HSPA2	1.35338643498395	1.12134738104369	0.684010900492313	0.301319906262813	0.625882550505746	0.730315341930174	0.743547892892496	0.646332599735847	1.33528212085136	0.517260573570107	0.967785397704216	0.727010497740935	1.26429050090438	0.776346875325654	0.640215221177157	0.91208353154402	0.993243131987121
PPP1R36	0.0491954156820849	0.0202704033384921	0	0.00945330672101408	0	0	0.0149321953430891	0	0	0.0221425091891413	0.0127888428836106	0.0184739287161285	0.0167350831192959	0.00665822983438087	0.00736686286644997	0.00469870494294363	0.00475498286541924
PLEKHG3	0.259011210013886	0.217574886583348	0.259386547868909	0.228934887414724	0.221479698194431	0.221634274575767	0.243011820804793	0.154815590369123	0	0.250385892317719	0.228245287027019	0.242567141177962	0.283618171522087	0.21754334817596	0.177198735257885	0.218031322542137	0.189128256622393
SPTB	0.0100168784401717	0.0135257232204206	0.0438981562774363	0.00437460628543431	0	0.0150836387770186	0.0217481977056105	0.00511940500227302	0	0.0435473686502493	0.00505015051973624	0.0105977544789687	0.0096512054355589	0.0092812230303924	0.00570757994358306	0	0.0182389614908979
CHURC1	0.527436456018427	0.694243096788951	0.51101601489393	0.414108369102194	0.249877826411467	0.560395539172634	0.479165493658342	0.52461609981684	0.837177592303358	0.503207883493735	0.620749319814223	0.640345800079211	0.578000295916961	0.572317806043819	0.529804943387439	0.607817254064057	0.48693687384822
GPX2	5.1194921100433	7.43775279740228	2.20078543784781	3.06299466237248	2.42801679363678	2.41406402992863	2.54186680362765	3.40741420133044	0	1.11889388153188	3.15443978301096	3.59148922362924	3.89045970709231	2.45807063930065	4.6726761340824	2.14341028858851	2.96327346944422
RAB15	0.20497779039695	0.199026577974978	0.0578335389851291	0.0596057186145055	0.0530335171828596	0.085035008705192	0.153909560644971	0.0791156264702582	0	0.134865798499056	0.0863182485398213	0.102761514466296	0.089679654319613	0.0650996664163416	0.127620821121098	0.0957576088174044	0.0765853274508241
FNTB	0.103652477350532	0.100940842861322	0.0659643553090244	0.119005292824901	0.202345201237471	0.0608256956021519	0.0870388310829959	0.113711250534373	0	0.146618580493731	0.0813803565320923	0.0704306912941726	0.116989905562458	0.0782837592649668	0.0813229661402485	0.0768966194736972	0.0866316842003945
MAX	0.192109559691753	0.239174446636506	0.239022499938793	0.1832427844777	0.13998414094824	0.311622464326362	0.220404189944701	0.17486783158591	0.289806097616095	0.341640985579552	0.178404686321588	0.216390482919684	0.21923089339718	0.232867991201575	0.157458683377484	0.257968606691535	0.185288184526926
FUT8	0.188442208970407	0.134301959056447	0.136125868809414	0.21605583229816	0	0.217357190371388	0.210254238026644	0.140721208538046	0.651588389126558	0.291964717677049	0.18218158683312	0.186744586057561	0.196694991116044	0.199288948196715	0.132319029576377	0.184986490946198	0.152461786136462
GPHN	0.10599427113298	0.0840437976653372	0.0604567084247302	0.0916688958782426	0.122481475136313	0.0528836406727798	0.108651582777013	0.124224763307303	0	0.0764796497426791	0.12320497821891	0.0674681598925177	0.0910922571832856	0.11687251629467	0.110249469063538	0.12682420997778	0.112147516006859
MPP5	0.30010248263435	0.226834621661121	0.311258543060468	0.210448987734336	0.185971958555618	0.36251575538279	0.249060650693609	0.224618426443615	0	0.349892302656896	0.244682058900746	0.234794145578115	0.37938356204317	0.211284614666233	0.235977600227072	0.263389350773886	0.278205817769204
ATP6V1D	0.726041297196913	0.646900044779244	0.998876411036235	0.778643649934626	0.64753998970727	0.786769288471488	0.782130179913687	0.758740425040552	2.13246265676184	0.831664863704585	0.637882427231888	0.698420571492859	0.658603399541886	0.694415373466235	0.713418863065936	0.70943609490542	0.703574336658302
EIF2S1	1.06811664111161	1.07112445669832	1.36071652957031	1.38781646890349	1.14614804004457	0.887258255065176	1.19613154728146	1.13653277675219	0.562850933323083	1.47004456969009	1.0790050173044	0.998468329068441	0.970103292501827	1.11808547649802	1.11794871511365	0.972154288104386	1.00683072384515
PLEK2	0.134721257786097	0.164923076645995	0.253429925977102	0.0990217314084835	0.4442873099888	0.307766391173777	0.117921421375017	0.156851977771655	1.23649366277128	0.182074158691797	0.228303546751283	0.191887975966306	0.270207961801493	0.283683943537763	0.217690487526336	0.274739117448414	0.190878706424192
PLEKHH1	0.0172911528763419	0.0178221463432124	0.0247676385529683	0.016531803054797	0.0749153386891579	0.0256120899440346	0.0154743468340379	0.0247524555260388	0	0.0262193643115123	0.0156695064288153	0.0126969134527581	0.00473130896393796	0.0227586142373742	0.019348768986301	0.00189463660585704	0.0203229709764773
PIGH	0.154070219598401	0.247527386879753	0.15084175216058	0.301693334883784	0.416314598850558	0.206437002661291	0.182404852195143	0.192271028582396	0.670355278605286	0.164417618714963	0.208262999090333	0.192116072795212	0.216444297784041	0.239759609727081	0.222328888169671	0.25788021775037	0.192936084020461
ARG2	0.0134661653001134	0	0	0.00327982839937814	0	0	0.00171698815552891	0.00704591220345461	0	0	0.00755600147339085	0.00288630276161448	0.00362563176633528	0.00547551396457211	0.0104264833322573	0.00265616525172744	0.00492366836927119
VTI1B	1.0747474648397	0.835871118967771	1.02620980368042	1.11894883073944	0.863956018256278	0.942638683659396	1.01283346184515	1.04181049164003	0.273018906559279	1.04332790877125	0.981515245470981	0.913582807686915	1.02737695026047	0.95122701924891	0.963572311629622	0.933810212085009	1.14174208884009
RDH11	0.404323805685685	0.457362445070273	0.628818924221274	0.432370504484019	0.3208705896534	0.390519852687899	0.459376037258127	0.442525963430864	0.13650945327964	0.458766134909652	0.435254306136148	0.43740981793201	0.359128814814871	0.486340724310439	0.397006479526801	0.480521694611027	0.360892268406687
ZFYVE26	0.05737155028389	0.0241691200674381	0.0217482580434665	0.0474590753510255	0.0721035075952995	0.0910859899035651	0.0454921081305064	0.0298451179309691	0	0	0.0498597739093685	0.0373506746135655	0.046542709446472	0.0533638157947914	0.0381403834559154	0.0256742602085404	0.0406431475610887
RAD51B	0.0169610654868925	0.0329202878134542	0.0240939037764839	0.0376642526859555	0.0250915842826316	0.0218574083376383	0.0335207900641146	0.0175562390546832	0	0.113364096253828	0.0539300552871253	0.0329618618532053	0.0358547827088521	0.0515193542546804	0.0265887352996984	0.0650682223403543	0.0277052681490351
ZFP36L1	2.32743081373298	1.62389924167452	2.70298905130404	1.80775985964258	1.51005328972739	2.33725630999923	1.41296037981243	1.79513514260419	1.12556650869948	2.55379661048738	2.60588486718418	2.67291649224966	2.48993890596178	2.15198467266785	1.52132810114861	2.53784104114195	2.65272073736547
ACTN1	2.98135723616317	2.22973246296469	2.24090145496381	1.58504689677087	2.02164721674408	2.07582812567607	1.65016212536551	1.96473214531477	6.424205640095	2.66382937201569	2.01162408936171	2.11184150702603	1.96733086213009	2.22466050260168	1.94242932409837	1.99050521283492	2.01172820091174
DCAF5	0.195227406855312	0.183534059990553	0.114418612725518	0.139477541730212	0	0.191423745490599	0.159469149545797	0.116053107456795	0	0.206149861762315	0.204784729796144	0.166409968407109	0.118896761677418	0.176262858574086	0.173789752091134	0.262717325573726	0.174760800158033
EXD2	0.0670410566614034	0.0168993523278218	0.0731691810986729	0.0937231458503781	0.12279039443792	0.0651050222456058	0.0955569027159198	0.0281351829166603	0	0.097391200442946	0.0599944677884398	0.0607973392429932	0.100702142667349	0.0462489066682271	0.0814542688831538	0.0630447825092257	0.0757580300344223
GALNT16	0.0165643886938692	0.0193401281957747	0.0201989308974663	0.00667199855247171	0.0530335171828596	0	0	0.00552099718042674	0	0.0510707386035272	0.0127751514436103	0.0212027483054665	0.0342704770328237	0.00833614596222901	0.00753540192729273	0.031122653835583	0.00947116842650188
ERH	3.69652411846146	3.72478949143591	3.62103571984109	4.26148788777514	4.70919957796771	4.0474315884953	3.32432769814439	3.65220285351848	2.92138710664219	4.13693564677531	3.83096624341228	3.65943450887962	3.62198293921852	3.82106506336222	3.58470225807306	3.86456777675385	3.42426301377176
SLC39A9	0.17259046817038	0.120879941919817	0.125963359136275	0.109047107363154	0	0.116162384623155	0.120435692528848	0.164438237259547	0.257539467923459	0.167926830152424	0.125341768036666	0.120079026972311	0.125092792558055	0.100670722849165	0.113320722546593	0.0898149718730788	0.111890745008485
SUSD6	0.00887311446317657	0.0108345061686261	0.0242798706767538	0.0259712413568691	0	0.0141714107618968	0.0193001760066733	0	0	0.0328051700948069	0.00489769872769942	0.0305306568269926	0.0269488464208414	0.019707319006512	0.0155963831498312	0	0.0210857504202052
SRSF5	1.48251662973547	1.82585920357285	1.68643359067805	1.69985100686679	1.38495241832275	1.55937689899512	1.74853501913485	1.56183120700563	1.12447742476888	1.47668835264454	1.61339785154387	1.83439923023952	1.48581444789177	1.75803036041769	1.6380270713595	1.59522641131706	1.75242549709011
SMOC1	0.0806264322881853	0.068238904827078	0.026183396560705	0.00499014944499558	0	0.0208296207584764	0.0250229321336062	0.0452683975104792	0	0.0136937529099225	0.0136490077525755	0.0443332437327827	0.1024367343205	0.0205872593430479	0.00555733134845763	0.0360695191354976	0.0332383450139202
COX16	0.0338515861288884	0.0301174720668606	0.0998225302727187	0.0535397047422497	0.0782604240719399	0.111435121499269	0.0584328645975768	0.0547889979143577	0.153296644336455	0.05555061226396	0.0620071645286751	0.058964473113333	0.0229242966177018	0.0776592856327377	0.0492653668924226	0.0445494520168639	0.0551010400264403
SYNJ2BP	0.267816783735745	0.173923113665457	0.145693200168874	0.23096118065852	0.297198421318181	0.241437042552054	0.20859377298683	0.238276330520537	0.257539467923459	0.126635794848709	0.233105216374322	0.24821195723994	0.241648142958079	0.284928979506799	0.285269030079332	0.249269559951452	0.227919034949351
MED6	0.373404782577784	0.445426271150008	0.315769127065765	0.400986734232739	0.493929527197075	0.349841154607962	0.286507955045504	0.362878821083517	0	0.18277349090001	0.348850489166643	0.3730734714355	0.400852912911028	0.343637866214091	0.366818020002411	0.344101819774587	0.406132928565132
TTC9	0.0105364058462699	0	0.0426902842220501	0.0210270949465413	0	0.009274819776518	0.0168090355329142	0.0349922456688992	0	0	0.0186706402479402	0.0114127636696205	0.0199488813140851	0.0316894952500485	0.0229992206995393	0.0176397572937775	0.0363286330279039
MAP3K9	0.0279882062508321	0.101365752641979	0.0804045883740722	0.0429665047220175	0.154475888331713	0.0522491681150765	0.0668809079546848	0.0871037566047362	0	0.0668771822383753	0.0776898741648025	0.0544415187029807	0.0363859877154428	0.0567185951174622	0.0526871743880061	0.0614718713869143	0.0284975449681437
AC004816.1	0.0351285029427921	0.0268523208082441	0	0.0196603597001398	0.0250915842826316	0.0536126375743519	0.0245887850092254	0.062403164230492	0	0.0268746860099572	0.0533006747780208	0.0387637602393203	0.0816418950566119	0.0467509311297772	0.0454278217487321	0.011205838630196	0.0300859627503809
PCNX1	0.177736824582516	0.228218782201487	0.101986610465283	0.149044704240483	0.368813362314807	0.106338049835992	0.163988557116384	0.192893235120815	0.153296644336455	0.144860184950307	0.180994803840845	0.16681246337089	0.187372944832215	0.191651784317005	0.168541681363599	0.167467287333002	0.225708213011154
SIPA1L1	0.094393691222366	0.0620643484470092	0.0501930630403035	0.0911494262228805	0.107281742642581	0.0630080888789468	0.0832266060349229	0.0597657090492535	0	0.0454847145307885	0.0968875205739811	0.0723291194982204	0.0436278853313178	0.101549595819507	0.0486618009924659	0.0643040077045228	0.0857039782485797
DCAF4	0.0824472117125584	0.0687029083587122	0.202746458975544	0.0868420105276653	0.215532781576213	0.0752012769826328	0.093936081679363	0.0901512940232424	0	0.043953837690589	0.110686221867695	0.0709350400446306	0.119076646062958	0.0849285241632929	0.0965243501878459	0.0594705210382758	0.0947424756998588
ZFYVE1	0.0251205750304952	0.0609103093035969	0.0660149222236731	0.0461708490596462	0	0.0357826285337054	0.0503895883744945	0.0378676323426847	0	0.0609642597930345	0.025202118005317	0.0369602070562243	0.025793471293767	0.0594919136809804	0.0287356898003821	0.0358051053812867	0.0361438181221322
RBM25	1.83445000746494	1.86585183439177	1.78000876607966	1.88516751842895	1.63393094290878	2.10767258041098	1.69976053483287	1.75432309824281	1.086870768214	2.51531496132826	1.82685502339091	1.86710006847562	1.87053256082251	1.94700756011325	1.85877709114152	2.02893378792068	1.91560225634685
PSEN1	0.146070668500415	0.208158696077909	0.187019665706056	0.108185368847265	0.108658137194743	0.174497375488325	0.179982018011072	0.194594509073191	0	0.2167121397737	0.171456189317654	0.173339855547034	0.12489160738432	0.134293275951122	0.123694965599486	0.192740755704619	0.14080069106455
PAPLN	0.034624398056509	0.0705828910075623	0	0.00944196462698069	0.0342161089440909	0.0351423808057537	0.0377631202530313	0.0240054565139166	0.257539467923459	0.0450286817132644	0.0273261035053559	0.0371160501462555	0.0224109600667354	0.0446792180373227	0.0138354811911631	0.0119041748455735	0.0178819452514951
