,norm_vec,s_vec
MAGIX,-0.0024891481822780655,-0.0036985228618503442
FAM173A,0.006279882640550904,0.0058105112557574655
PHB,0.003697751459203843,0.001634925916531271
OLFM2,0.013298980119579522,0.0052209753821545685
ZBTB34,-0.004415588700726424,-0.000754726188159909
SPOUT1,-0.0032130478527769603,-0.003750732199457546
HEATR5B,-0.002137458815977446,-0.000257069552778039
PPP1R16A,0.0009267323292393534,-0.004371986835538105
CHAF1A,-0.009988518073356436,-0.015068518278587049
ZC3H4,-0.0028131618596312627,-0.006874745656464952
PARK7,-0.009182999892428797,-0.01058682519698248
